prot_dim,fp_dim,gconv_dim,hdims,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
8421,1024,128,"[2286, 1669, 2590]",5,0.051934725154440406,256,512,512,adagrad,0.003127560411392145,0.0008670646903645825,False,0.11587341344488475,False,0.00012939807637203838,0.0004961649309025573,0.0004133604938397395,0.4021077388066185
8421,1024,512,"[2312, 302]",5,0.5479470330094106,128,512,512,adadelta,0.0011833827404846193,0.22295190518491748,True,0.013190098683738643,True,0.0018191385764705784,0.3668059597657605,0.0005264354567526792,0.23182441757508868
8421,1024,256,"[2727, 1016]",5,0.08996946110196515,128,512,512,adagrad,0.001327922698219376,0.11359174674217933,True,0.011133170743477238,False,0.0007473156104842762,0.00283410716962404,0.2629609519633727,0.03581030106078178
8421,1024,256,"[2823, 2386]",5,0.13395593659525373,512,512,512,adagrad,0.0025595717862307707,0.03397155562246182,False,0.0004694115579337842,False,0.0024983870406174676,0.20175323639907689,0.00018274527958239635,0.026460411537034385
8421,1024,128,"[2439, 1172, 1649, 4136]",5,0.1315148369936362,512,512,512,adamax,0.2980496510496199,0.004698614622298163,True,0.00820041853939272,False,0.02101493639068091,0.0017250273762713013,0.4781129434110492,-0.09703453940144431
8421,1024,128,"[3816, 3546, 2684, 2458]",5,0.13704442897802277,128,512,512,adadelta,0.054081864247936,0.46429573574730165,True,0.009593280668959207,True,0.005590397012019964,0.1014312961401944,0.008386263650487495,-0.14848019044373062
8421,1024,128,"[4579, 1202, 387, 4133]",5,0.030454763949031544,128,512,512,sgd,0.007861174197652646,0.010907294661615273,True,0.0010552897539212371,True,0.169643704956576,0.17545128284133335,0.055558106919734444,-0.3554386301011056
8421,1024,512,"[1158, 2572]",5,0.02302453400044258,128,512,512,adagrad,0.0011578300820105593,0.33526482425879894,False,0.008125347336415277,True,0.00016845348482920214,0.0004247573607883566,0.002261882326425276,-0.8268559564020839
