view,prot_dim,comp_dim,hdims,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
ecfp,8421,1024,842,5,0.13695043963216894,32,512,512,adagrad,0.3174656341411263,0.011345649239125951,True,0.03315765399440124,False,0.005421605644664171,0.17856604852500213,0.7236584290744597,-0.07759883725097329
ecfp,8421,1024,"[1108, 3817, 4179, 1632]",5,0.016293493950779663,256,512,512,adam,0.0002257626237560861,0.11643961670586474,False,0.002080898721473063,True,0.017004276573943437,0.005679511393305392,0.46548885885780455,-0.07577802423880653
ecfp,8421,1024,"[807, 1051, 2816, 2385]",5,0.010985813916506416,32,512,512,adadelta,0.036890724596271275,0.031359605246045495,False,0.02518857685678555,False,0.0014725320311976945,0.21104715721235656,0.05080049530746684,-0.07542888816772919
ecfp,8421,1024,"[987, 622]",5,0.2436724821378769,128,512,512,adadelta,0.018781175513912323,0.0016225489802460958,True,0.054081864247936,False,0.0002727192594704537,0.009593280668959207,0.000853775562596442,-0.07383188695149404
ecfp,8421,1024,"[3875, 2001]",5,0.12708299568011625,64,512,512,rmsprop,0.00693351880229463,0.0005924904042899661,True,0.1869433555634354,False,0.05148749822573621,0.1723878729605682,0.2980496510496199,-0.07081646557989978
ecfp,8421,1024,"[3875, 2001]",5,0.12708299568011625,64,512,512,rmsprop,0.00693351880229463,0.0005924904042899661,True,0.1869433555634354,False,0.05148749822573621,0.1723878729605682,0.2980496510496199,-0.06909464969772197
ecfp,8421,1024,"[987, 622]",5,0.2436724821378769,128,512,512,adadelta,0.018781175513912323,0.0016225489802460958,True,0.054081864247936,False,0.0002727192594704537,0.009593280668959207,0.000853775562596442,-0.06300058559298023
ecfp,8421,1024,"[3875, 2001]",5,0.12708299568011625,64,512,512,rmsprop,0.00693351880229463,0.0005924904042899661,True,0.1869433555634354,False,0.05148749822573621,0.1723878729605682,0.2980496510496199,-0.06056280297371746
ecfp,8421,1024,"[2289, 3534, 3668]",5,0.3631244766604131,128,512,512,adagrad,0.00036291343876698886,0.004018557868115633,False,0.0019797191018934594,True,0.06012024043179144,0.023747046283529548,0.03366418236127843,-0.060468207163628274
ecfp,8421,1024,"[536, 2526]",5,0.041533448884860276,512,512,512,adagrad,0.002494396794161741,0.014600784066665352,True,0.0013467402575516943,True,0.01794419294911164,0.07257133567537,0.011761824861516251,-0.05564291189123887
ecfp,8421,1024,"[2193, 2585, 3696]",5,0.408824067838889,64,512,512,adadelta,0.008076602584180683,0.04514824017935867,True,0.7547142351057248,True,0.01283710523853516,0.0036747914458640568,0.00027911066580274784,-0.05163837744033143
ecfp,8421,1024,"[987, 622]",5,0.2436724821378769,128,512,512,adadelta,0.018781175513912323,0.0016225489802460958,True,0.054081864247936,False,0.0002727192594704537,0.009593280668959207,0.000853775562596442,-0.04694346784752405
ecfp,8421,1024,"[2193, 2585, 3696]",5,0.408824067838889,64,512,512,adadelta,0.008076602584180683,0.04514824017935867,True,0.7547142351057248,True,0.01283710523853516,0.0036747914458640568,0.00027911066580274784,-0.04498939556408979
ecfp,8421,1024,"[536, 2526]",5,0.041533448884860276,512,512,512,adagrad,0.002494396794161741,0.014600784066665352,True,0.0013467402575516943,True,0.01794419294911164,0.07257133567537,0.011761824861516251,-0.03944604856968092
ecfp,8421,1024,"[2289, 3534, 3668]",5,0.3631244766604131,128,512,512,adagrad,0.00036291343876698886,0.004018557868115633,False,0.0019797191018934594,True,0.06012024043179144,0.023747046283529548,0.03366418236127843,-0.03765388786172753
ecfp,8421,1024,"[987, 622]",5,0.2436724821378769,128,512,512,adadelta,0.018781175513912323,0.0016225489802460958,True,0.054081864247936,False,0.0002727192594704537,0.009593280668959207,0.000853775562596442,-0.035973328497681735
ecfp,8421,1024,"[2289, 3534, 3668]",5,0.3631244766604131,128,512,512,adagrad,0.00036291343876698886,0.004018557868115633,False,0.0019797191018934594,True,0.06012024043179144,0.023747046283529548,0.03366418236127843,-0.030544876239857348
ecfp,8421,1024,"[1108, 3817, 4179, 1632]",5,0.016293493950779663,256,512,512,adam,0.0002257626237560861,0.11643961670586474,False,0.002080898721473063,True,0.017004276573943437,0.005679511393305392,0.46548885885780455,-0.02971741850418224
ecfp,8421,1024,"[536, 2526]",5,0.041533448884860276,512,512,512,adagrad,0.002494396794161741,0.014600784066665352,True,0.0013467402575516943,True,0.01794419294911164,0.07257133567537,0.011761824861516251,-0.027511367786570484
ecfp,8421,1024,"[2193, 2585, 3696]",5,0.408824067838889,64,512,512,adadelta,0.008076602584180683,0.04514824017935867,True,0.7547142351057248,True,0.01283710523853516,0.0036747914458640568,0.00027911066580274784,-0.021614376845027983
ecfp,8421,1024,"[536, 2526]",5,0.041533448884860276,512,512,512,adagrad,0.002494396794161741,0.014600784066665352,True,0.0013467402575516943,True,0.01794419294911164,0.07257133567537,0.011761824861516251,-0.01911007481442329
ecfp,8421,1024,"[2289, 3534, 3668]",5,0.3631244766604131,128,512,512,adagrad,0.00036291343876698886,0.004018557868115633,False,0.0019797191018934594,True,0.06012024043179144,0.023747046283529548,0.03366418236127843,-0.0055848823234706906
ecfp,8421,1024,"[4841, 682, 1332]",5,0.20248534396650877,512,512,512,adagrad,0.053678952623609964,0.01337098905020153,False,0.0003742770054113431,False,0.12983982059997323,0.7023396971551148,0.00023345068960559177,-0.00514115953979752
ecfp,8421,1024,"[2678, 1736]",5,0.46567735698561064,64,512,512,sgd,0.0014898628000237614,0.0021612599612457753,False,0.10002720129958202,True,0.03128302444306483,0.056677217510312954,0.025763884681435298,-0.0020839984880309005
ecfp,8421,1024,"[2193, 2585, 3696]",5,0.408824067838889,64,512,512,adadelta,0.008076602584180683,0.04514824017935867,True,0.7547142351057248,True,0.01283710523853516,0.0036747914458640568,0.00027911066580274784,7.884994051512816e-05
ecfp,8421,1024,"[536, 2526]",5,0.041533448884860276,512,512,512,adagrad,0.002494396794161741,0.014600784066665352,True,0.0013467402575516943,True,0.01794419294911164,0.07257133567537,0.011761824861516251,0.004402018796441928
ecfp,8421,1024,"[1108, 3817, 4179, 1632]",5,0.016293493950779663,256,512,512,adam,0.0002257626237560861,0.11643961670586474,False,0.002080898721473063,True,0.017004276573943437,0.005679511393305392,0.46548885885780455,0.012639888052487195
ecfp,8421,1024,"[2193, 2585, 3696]",5,0.408824067838889,64,512,512,adadelta,0.008076602584180683,0.04514824017935867,True,0.7547142351057248,True,0.01283710523853516,0.0036747914458640568,0.00027911066580274784,0.014578760487366373
ecfp,8421,1024,"[1108, 3817, 4179, 1632]",5,0.016293493950779663,256,512,512,adam,0.0002257626237560861,0.11643961670586474,False,0.002080898721473063,True,0.017004276573943437,0.005679511393305392,0.46548885885780455,0.01933365231717978
ecfp,8421,1024,"[2678, 1736]",5,0.46567735698561064,64,512,512,sgd,0.0014898628000237614,0.0021612599612457753,False,0.10002720129958202,True,0.03128302444306483,0.056677217510312954,0.025763884681435298,0.023305095151418435
ecfp,8421,1024,"[2678, 1736]",5,0.46567735698561064,64,512,512,sgd,0.0014898628000237614,0.0021612599612457753,False,0.10002720129958202,True,0.03128302444306483,0.056677217510312954,0.025763884681435298,0.03346024005126712
ecfp,8421,1024,"[2678, 1736]",5,0.46567735698561064,64,512,512,sgd,0.0014898628000237614,0.0021612599612457753,False,0.10002720129958202,True,0.03128302444306483,0.056677217510312954,0.025763884681435298,0.050255516128965165
ecfp,8421,1024,"[4841, 682, 1332]",5,0.20248534396650877,512,512,512,adagrad,0.053678952623609964,0.01337098905020153,False,0.0003742770054113431,False,0.12983982059997323,0.7023396971551148,0.00023345068960559177,0.050675993300371064
ecfp,8421,1024,"[2678, 1736]",5,0.46567735698561064,64,512,512,sgd,0.0014898628000237614,0.0021612599612457753,False,0.10002720129958202,True,0.03128302444306483,0.056677217510312954,0.025763884681435298,0.056606493684223484
ecfp,8421,1024,"[1108, 3817, 4179, 1632]",5,0.016293493950779663,256,512,512,adam,0.0002257626237560861,0.11643961670586474,False,0.002080898721473063,True,0.017004276573943437,0.005679511393305392,0.46548885885780455,0.05817376737153548
ecfp,8421,1024,"[4841, 682, 1332]",5,0.20248534396650877,512,512,512,adagrad,0.053678952623609964,0.01337098905020153,False,0.0003742770054113431,False,0.12983982059997323,0.7023396971551148,0.00023345068960559177,0.06658434963904805
ecfp,8421,1024,"[2046, 2962, 3613]",5,0.05242675085983576,128,512,512,sgd,0.0001971377884837781,0.0005048143412366418,False,0.0021101150740886728,True,0.04125422531154466,0.0021771036795285347,0.0031263811745177775,0.07675520771185647
ecfp,8421,1024,"[2046, 2962, 3613]",5,0.05242675085983576,128,512,512,sgd,0.0001971377884837781,0.0005048143412366418,False,0.0021101150740886728,True,0.04125422531154466,0.0021771036795285347,0.0031263811745177775,0.08982020898246972
ecfp,8421,1024,"[4841, 682, 1332]",5,0.20248534396650877,512,512,512,adagrad,0.053678952623609964,0.01337098905020153,False,0.0003742770054113431,False,0.12983982059997323,0.7023396971551148,0.00023345068960559177,0.09929204921035951
ecfp,8421,1024,"[2046, 2962, 3613]",5,0.05242675085983576,128,512,512,sgd,0.0001971377884837781,0.0005048143412366418,False,0.0021101150740886728,True,0.04125422531154466,0.0021771036795285347,0.0031263811745177775,0.10677811086883679
ecfp,8421,1024,"[2046, 2962, 3613]",5,0.05242675085983576,128,512,512,sgd,0.0001971377884837781,0.0005048143412366418,False,0.0021101150740886728,True,0.04125422531154466,0.0021771036795285347,0.0031263811745177775,0.1123868250553946
ecfp,8421,1024,"[639, 436, 2999, 1204]",5,0.41541196583403706,128,512,512,adagrad,0.041108445541532194,0.04577741293585427,False,0.0004915813860730842,True,0.3469364787920741,0.016991857057729404,0.2029872697409014,0.12882909169515508
ecfp,8421,1024,"[2046, 2962, 3613]",5,0.05242675085983576,128,512,512,sgd,0.0001971377884837781,0.0005048143412366418,False,0.0021101150740886728,True,0.04125422531154466,0.0021771036795285347,0.0031263811745177775,0.13628015368513235
ecfp,8421,1024,"[4841, 682, 1332]",5,0.20248534396650877,512,512,512,adagrad,0.053678952623609964,0.01337098905020153,False,0.0003742770054113431,False,0.12983982059997323,0.7023396971551148,0.00023345068960559177,0.13723600565113026
ecfp,8421,1024,"[639, 436, 2999, 1204]",5,0.41541196583403706,128,512,512,adagrad,0.041108445541532194,0.04577741293585427,False,0.0004915813860730842,True,0.3469364787920741,0.016991857057729404,0.2029872697409014,0.14433289834813667
ecfp,8421,1024,"[788, 4323, 2462, 2155]",5,0.035312923958170796,256,512,512,sgd,0.3825581967985113,0.002851674439557129,True,0.0005218406267106418,True,0.4646617512626566,0.0001777136635589602,0.35376877565355064,0.1482516854245093
ecfp,8421,1024,"[788, 4323, 2462, 2155]",5,0.035312923958170796,256,512,512,sgd,0.3825581967985113,0.002851674439557129,True,0.0005218406267106418,True,0.4646617512626566,0.0001777136635589602,0.35376877565355064,0.15255884273332754
ecfp,8421,1024,893,5,0.010637554179515746,128,512,512,adadelta,0.004775164526159524,0.0527321690465771,True,0.08292450780298144,True,0.19441052001952824,0.01609572865177039,0.24017630330017567,0.16293409844055526
ecfp,8421,1024,"[639, 436, 2999, 1204]",5,0.41541196583403706,128,512,512,adagrad,0.041108445541532194,0.04577741293585427,False,0.0004915813860730842,True,0.3469364787920741,0.016991857057729404,0.2029872697409014,0.16658874638774998
ecfp,8421,1024,"[639, 436, 2999, 1204]",5,0.41541196583403706,128,512,512,adagrad,0.041108445541532194,0.04577741293585427,False,0.0004915813860730842,True,0.3469364787920741,0.016991857057729404,0.2029872697409014,0.1720785628608458
ecfp,8421,1024,893,5,0.010637554179515746,128,512,512,adadelta,0.004775164526159524,0.0527321690465771,True,0.08292450780298144,True,0.19441052001952824,0.01609572865177039,0.24017630330017567,0.1727240377959429
ecfp,8421,1024,"[788, 4323, 2462, 2155]",5,0.035312923958170796,256,512,512,sgd,0.3825581967985113,0.002851674439557129,True,0.0005218406267106418,True,0.4646617512626566,0.0001777136635589602,0.35376877565355064,0.17398504063999412
ecfp,8421,1024,"[788, 4323, 2462, 2155]",5,0.035312923958170796,256,512,512,sgd,0.3825581967985113,0.002851674439557129,True,0.0005218406267106418,True,0.4646617512626566,0.0001777136635589602,0.35376877565355064,0.1869357545537346
ecfp,8421,1024,893,5,0.010637554179515746,128,512,512,adadelta,0.004775164526159524,0.0527321690465771,True,0.08292450780298144,True,0.19441052001952824,0.01609572865177039,0.24017630330017567,0.1915474773608918
ecfp,8421,1024,893,5,0.010637554179515746,128,512,512,adadelta,0.004775164526159524,0.0527321690465771,True,0.08292450780298144,True,0.19441052001952824,0.01609572865177039,0.24017630330017567,0.19585111292611934
ecfp,8421,1024,"[639, 436, 2999, 1204]",5,0.41541196583403706,128,512,512,adagrad,0.041108445541532194,0.04577741293585427,False,0.0004915813860730842,True,0.3469364787920741,0.016991857057729404,0.2029872697409014,0.20830749430331502
ecfp,8421,1024,"[788, 4323, 2462, 2155]",5,0.035312923958170796,256,512,512,sgd,0.3825581967985113,0.002851674439557129,True,0.0005218406267106418,True,0.4646617512626566,0.0001777136635589602,0.35376877565355064,0.20920736053513697
ecfp,8421,1024,893,5,0.010637554179515746,128,512,512,adadelta,0.004775164526159524,0.0527321690465771,True,0.08292450780298144,True,0.19441052001952824,0.01609572865177039,0.24017630330017567,0.21753634871688834
ecfp,8421,1024,"[653, 3635]",5,0.09642053870768806,256,512,512,adadelta,0.0046648726500116405,0.04158007131634749,True,0.0008670646903645825,False,0.11587341344488475,0.12823830101283018,0.00012939807637203838,0.2940579693005859
ecfp,8421,1024,"[653, 3635]",5,0.09642053870768806,256,512,512,adadelta,0.0046648726500116405,0.04158007131634749,True,0.0008670646903645825,False,0.11587341344488475,0.12823830101283018,0.00012939807637203838,0.3008977095374437
ecfp,8421,1024,"[653, 3635]",5,0.09642053870768806,256,512,512,adadelta,0.0046648726500116405,0.04158007131634749,True,0.0008670646903645825,False,0.11587341344488475,0.12823830101283018,0.00012939807637203838,0.31713822349053516
ecfp,8421,1024,"[653, 3635]",5,0.09642053870768806,256,512,512,adadelta,0.0046648726500116405,0.04158007131634749,True,0.0008670646903645825,False,0.11587341344488475,0.12823830101283018,0.00012939807637203838,0.320634297177731
ecfp,8421,1024,"[653, 3635]",5,0.09642053870768806,256,512,512,adadelta,0.0046648726500116405,0.04158007131634749,True,0.0008670646903645825,False,0.11587341344488475,0.12823830101283018,0.00012939807637203838,0.34959001890433467
