prot_dim,comp_dim,hdims,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__sgd__weight_decay,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__sgd__lr,optimizer__adam__weight_decay,optimizer__adam__lr,optimizer__adam__amsgrad,optimizer__adadelta__lr,optimizer__adadelta__weight_decay,optimizer__adadelta__rho,optimizer__adagrad__lr,optimizer__adagrad__lr_decay,optimizer__adagrad__weight_decay,optimizer__adamax__lr,optimizer__adamax__weight_decay,optimizer__rmsprop__lr,optimizer__rmsprop__weight_decay,optimizer__rmsprop__momentum,optimizer__rmsprop__centered,score
8421,1024,"[4843, 1520, 632, 338]",7,0.16803540276642862,128,512,512,sgd,0.19457646806642503,False,0.0005381869234035349,0.00246812737314403,0.00027531038672759447,0.6566600541529609,False,0.004294745962186173,0.00022513324100821992,0.05425721687055678,0.20049675811108236,0.03074125965602634,0.005230022316283855,0.0039905438430338684,0.02465206136341729,0.00010510057422241352,0.8652068400232925,0.00031430181261915075,False,0.13164614520951795
8421,1024,"[1210, 1902, 4766]",5,0.0619520976394618,64,512,512,adamax,0.00037093706259644637,True,0.00200568956591222,0.003682758390644342,0.02864718506299034,0.23074547667834963,True,0.3235927016195526,0.0003291186612330895,0.008356182037443007,0.05291828138934586,0.0013254808721245529,0.00013891503647494598,0.8623763241114356,0.10105511023380304,0.047289644603445515,0.1794519866548307,0.000995716217287798,True,-12.862086931581176
8421,1024,[843],6,0.023120268041039456,128,512,512,adam,0.0006695781274610211,False,0.0028377514125312972,0.018644969870560437,0.028749956285687512,0.0021342155809130855,False,0.00011472641327278828,0.00010726716982226721,0.03343162452140322,0.07715473213668718,0.006080483213128001,0.055329345295513546,0.0005018424622897553,0.00020970434685587511,0.001522098624603302,0.001082605328665219,0.02230709573756197,False,-0.10337405219715602
8421,1024,"[3037, 4518, 729, 3097]",5,0.9560101230381413,512,512,512,sgd,0.03133693255734121,False,0.0002912303269953414,0.0005766835665576816,0.005318973839777423,0.0012070077496627411,True,0.002672630991637823,0.0006415341381791363,0.0004019577552395847,0.0004859706856751702,0.02657328772843905,0.000731128123830343,0.015319136188278525,0.025471281537192247,0.0001180425820009658,0.4779682908567416,0.019889546600977522,True,-0.5921483786678938
8421,1024,"[3170, 3726, 4371, 3697]",3,0.4971050129578641,256,512,512,adadelta,0.01022838879336084,True,0.04533168863134861,0.13271975816598347,0.027319527017082373,0.0853209470711471,True,0.009084036324555945,0.013485730892998668,0.027796141174432874,0.2712510002680533,0.6473570047216061,0.00010984309590632087,0.000709792647469821,0.017408624816634695,0.002062893264136154,0.06443942430155071,0.017869719911765756,True,-0.20372200487779632
8421,1024,"[2132, 2434, 4430]",8,0.801103294460206,512,512,512,adam,0.16836110343531338,True,0.00020503696198487313,0.003131831935552905,0.015793542788772177,0.00043639701785457566,False,0.004374420844531739,0.00042612195208398544,0.15042707468428967,0.018179706458098962,0.00029188287549062177,0.001216663319219431,0.00389058441722826,0.0014956358290519368,0.07148397352149774,0.020326160354312253,0.04830728093410683,False,-0.08055662176235003
8421,1024,"[2112, 259, 2042, 932]",7,0.485773107816036,64,512,512,sgd,0.3494347099296986,False,0.0014379947866142693,0.005274839438462889,0.024003676129797976,0.00019480968718495878,False,0.0003392302516992186,0.002020670929469388,0.0002527819258805503,0.00010840299657305963,0.13076482355789631,0.0017209724593419582,0.00021129191952296624,0.8519210708611388,0.0006339339544692847,0.4389228600579614,0.00021566655953720261,True,-0.14361564654308678
8421,1024,"[3586, 3132, 3441, 3893]",7,0.027054752482590844,128,512,512,adam,0.0001498593144034802,False,0.08433782791347998,0.04994431706838828,0.3113042135610129,0.6271917366259423,True,0.0009758356078014209,0.0010948590268495635,0.8170937613556903,0.002292210043802396,0.11847764988942101,0.00604758087832596,0.23160178782954424,0.0012677741081722196,0.005069434680486374,0.0001936326330859779,0.0006505599076526058,True,-0.6084077776615936
8421,1024,"[4316, 3649, 568]",9,0.08793100962058512,512,512,512,adamax,0.004031110795547888,False,0.011925037785734215,0.020970089093418198,0.013837007979427338,0.009973589126459365,False,0.011602311223940488,0.002411203439026376,0.44217325825929027,0.10427985746836803,0.1528173462151843,0.42864064245734673,0.00025156025110698125,0.04583423224778215,0.08188498891757069,0.2865251403037084,0.0004725982469282703,True,0.3262372790345863
8421,1024,"[538, 4549]",2,0.08067765122439927,256,512,512,adadelta,0.010113932733302765,True,0.05023106809266598,0.004848275013846488,0.005868679330489679,0.000901507071273592,False,0.02318419059619093,0.0005623029660325047,0.0035575203214951723,0.9395407834831437,0.10456089176081633,0.005218592302718254,0.2867283375209189,0.0017127493693590199,0.05545518215474773,0.1396382612238262,0.00017366866062402633,True,0.19229599615415932
8421,1024,[915],3,0.012396250568401414,64,512,512,adam,0.0001749108335571778,False,0.8448192087755021,0.00847070988130166,0.0017515741182527792,0.5813971100172077,False,0.00016678805603804437,0.10111323026517055,0.8195761456007203,0.0005792767665082159,0.0004008727093076785,0.00713210939962388,0.00026780034022456516,0.19224882819956482,0.07967563018477512,0.8283255554288119,0.004637360654791689,True,-12.795536458009037
8421,1024,"[4789, 332, 2385, 4508]",6,0.014969912974419335,256,512,512,adadelta,0.1075566880898009,True,0.00018280601822958132,0.0001560810672227481,0.4371015861069123,0.5542460434688513,True,0.1424737073987651,0.014214554616748238,0.5070079905497772,0.00011779673851610909,0.27554610222811365,0.0005940002938774518,0.00014698760918627145,0.0014320413199403787,0.44238062991526544,0.0043657622222507885,0.30418234269429256,True,0.2962675374178268
8421,1024,"[1950, 717]",4,0.031206521165101295,32,512,512,adadelta,0.0010193860815134773,True,0.06802875279422524,0.0004924610424026106,0.00173273327122118,0.010395896515879367,False,0.0008618925866769508,0.5312133288609717,0.020583469023010125,0.36967791363423935,0.0008119629903491721,0.0010890244198545876,0.0005770314842306029,0.45638476719213067,0.3183891361849545,0.0323400610129829,0.025255977189815884,True,-0.17734347040798926
8421,1024,[1473],8,0.5073110617451605,512,512,512,adagrad,0.4635361750063531,True,0.04227204091582742,0.04887189438863173,0.00022487992421994102,0.015952756215300307,True,0.0004127477648285235,0.0035521114337201828,0.00705218460144581,0.05972782239346462,0.010927552242811955,0.0805716160459676,0.015022014355571017,0.0008408765337735937,0.003148024306570581,0.0018961042603344708,0.0002698565464988078,False,-0.13080868218467315
8421,1024,"[2401, 934, 1196]",9,0.05623535407780219,256,512,512,adadelta,0.5805023187218755,False,0.000428802290599082,0.0030708966721948506,0.06430487368839147,0.011729056682565752,True,0.09431200015024799,0.5990618886845837,0.2461837006918561,0.2314087199045179,0.045144192110881054,0.001534708960920869,0.0676947525213456,0.004957157610109027,0.0022105459915706823,0.0050540624238074455,0.7626754018147317,True,-0.19948508381997482
8421,1024,"[3526, 2243, 4740, 1580]",5,0.5457890017510196,64,512,512,sgd,0.009122547934707202,True,0.1389386797269193,0.0003764291181737337,0.0032447582763637235,0.16768704781038132,False,0.0034579112826787113,0.006766108554401022,0.007795796595175938,0.0003344081095645064,0.00035891711937910783,0.00041610792647327514,0.0015495060096607336,0.026927692914785542,0.08368024046833107,0.00015039363003174902,0.6589616623822454,False,-0.4082589305711178
8421,1024,"[4158, 2262]",6,0.040775986195562136,128,512,512,adagrad,0.017257004753973466,False,0.0002556759571626856,0.0001342438660410606,0.013292822586093484,0.0004838026787261661,True,0.2050818635237595,0.12719346449510952,0.43629299373469066,0.07360509190825583,0.04324308814571247,0.019533630411749048,0.00021639296265748534,0.008829268607294737,0.2853217197351828,0.010986866287491598,0.008825061252160402,False,0.11873750509570219
8421,1024,"[2224, 4995, 785, 4116]",8,0.15371887073006804,512,512,512,adamax,0.02059127845805496,True,0.00022731461770238008,0.8590175520602151,0.006445121079275676,0.06777717732367275,False,0.00010339037090314778,0.08484565834602908,0.0003460326630792341,0.1265644569964214,0.001152590933849565,0.05748390872954762,0.6049445184879105,0.0002878845402333188,0.007853200600026531,0.00015800608067487596,0.0014129166057654744,False,-0.7982548877724
8421,1024,"[2260, 3304]",2,0.7070231766046037,512,512,512,sgd,0.10423302601170635,False,0.23470227034995836,0.001699469849514515,0.0011985572966619288,0.014492101141772766,False,0.0002215190064472096,0.03429905726422374,0.0009226582955213623,0.0010772713950992843,0.6078988613633228,0.5986449697908117,0.0019657534043049027,0.00047464546344209833,0.0002078511284699845,0.27123610985188146,0.004639158035197164,True,-0.31102441262964137
8421,1024,[2523],9,0.5334681759947788,64,512,512,adam,0.0004559960194645203,True,0.010558435769513754,0.0008392122105406202,0.39936577704613463,0.012477402181351037,True,0.010696694609844194,0.2233287975572485,0.00035707694935761244,0.20908222968765622,0.5602708970078952,0.1561773644997393,0.007181085732730199,0.0002996706579960113,0.3859076368266226,0.00010311344654167236,0.00014793716597505572,False,-0.5510911999635376
8421,1024,"[3367, 2921, 1920]",2,0.6138524543292606,32,512,512,adam,0.01735330526409795,True,0.0005472148448374818,0.16473014884661696,0.0002585780681333689,0.04275431350962716,True,0.0006287686611167474,0.681847835197832,0.00019595740700057497,0.00013181436811754378,0.6263789312844106,0.0006146019125049707,0.2510307773365728,0.001996056302248157,0.00022784570858652424,0.0002348994249775747,0.1400491460521581,False,-0.4560072833764144
8421,1024,[1505],2,0.4132123498071614,256,512,512,sgd,0.0452003020205588,False,0.00803457373482662,0.00011273209701297292,0.00014415405912412103,0.0006122565746562404,True,0.4312766996782127,0.00013259502779887543,0.4871613521565284,0.0005975997211153093,0.6453382873959846,0.19309924121852662,0.02124446400804016,0.0001313998652671728,0.020227863718247637,0.2803930460194952,0.20096108814489017,False,-0.3641526824543895
8421,1024,"[2297, 4692, 2685, 3640]",2,0.05976301907885896,32,512,512,rmsprop,0.00041252413386839797,False,0.03644463214850411,0.0005445517419602643,0.18265133028148686,0.00013014793566899037,False,0.15717461947574224,0.004479888489118047,0.13113418806334878,0.00035512104568418047,0.0002260133713254874,0.26073007154124367,0.008325787036842662,0.0011874721351894234,0.054939333696806286,0.022229642943391578,0.36245017182853806,False,-117.1403821033383
8421,1024,[1584],3,0.04990045821298909,512,512,512,adamax,0.00030720098595212223,False,0.00010430348298919224,0.1182731677345297,0.0010746840848556989,0.0008005157952483738,False,0.5264340529355118,0.12147311333315827,0.06632578287870954,0.43630103740966386,0.10446992009987743,0.0007101440307539049,0.08532294277315475,0.009408863785498062,0.2874645948518065,0.004297853278250477,0.003601791797989889,True,0.017765987617135683
8421,1024,"[594, 1074, 2822]",7,0.011103534574938987,512,512,512,adadelta,0.00037713115226402664,False,0.31546801013029163,0.0005879162155880263,0.11450675247870612,0.0033476776070128582,True,0.017441251646399168,0.0001899359575232861,0.22525931564042018,0.0013181566171965161,0.0971131897294603,0.0017706916300586717,0.17278834632375129,0.6439853404876548,0.0007258226329227104,0.0005372976976067979,0.22401682782007237,True,0.1628908130179283
8421,1024,"[4491, 4433, 3362]",2,0.014406169522508627,512,512,512,adamax,0.000605063898374342,True,0.0005538113027730468,0.010661688848786965,0.5562034646081034,0.00011816616932368944,True,0.0001640812630816901,0.012642456834154638,0.6301738253478372,0.005073354345963257,0.07481625197867878,0.0397023995426454,0.04206600017166005,0.0118888256785334,0.003507200939663401,0.02191480649674476,0.6058750929673188,True,0.23507721069605836
8421,1024,"[2308, 2195]",8,0.33098625148636907,64,512,512,rmsprop,0.0017529158228007783,True,0.18077135337339093,0.14251139407889665,0.00011527998372399231,0.06664291615985157,False,0.00471234153211489,0.03085588896128026,0.0007073881442944865,0.014115672252339659,0.061222526666444656,0.00016916460511156157,0.44792525474709,0.29994070970197956,0.028195164321991446,0.05853970392444436,0.002849545612080687,False,-4.325059942189005
8421,1024,"[2475, 3421]",5,0.01982488950774782,128,512,512,adadelta,0.000249184808582027,False,0.00014956518352260634,0.4613953159514979,0.009263278877132637,0.021520619805465234,False,0.3822321119812098,0.0005711190881244136,0.003367873368015731,0.00011448781380554867,0.055346528522297336,0.0025215499924005715,0.00010888911019388163,0.007396492664346094,0.0017128252531856565,0.025308959325978566,0.3394233869112698,True,0.2168314338909926
8421,1024,"[3502, 1456, 3321, 4515]",6,0.7119480178891694,128,512,512,sgd,0.0013730385066423,False,0.0008315318599415043,0.00173096683429277,0.16902485588413,0.0011841274193188408,False,0.40602089829583554,0.020320580192844988,0.02678716878843341,0.7131738337526058,0.0002910191865770326,0.001968246836683404,0.0007708506942480744,0.0021732816738347107,0.04246189377668723,0.009393436336929063,0.3055053952074143,False,-0.5231166187865371
8421,1024,[2497],3,0.05939694247572884,512,512,512,adamax,0.22952462473873167,False,0.11126526562830488,0.00019536839044653352,0.00041508626418236365,0.0013413657411400417,True,0.261651897239631,0.008252043189451686,0.0012131509501643965,0.2816883051476681,0.0006591178760846575,0.45861489120494975,0.00011131494899942195,0.0025356219328819636,0.00030078491103891316,0.07162615423363522,0.013967521348193315,True,0.15488558817257692
8421,1024,"[2122, 1239, 4034, 2543]",8,0.48446878972768664,32,512,512,adamax,0.9451077799792236,True,0.0006305863899058929,0.022413531771723432,0.017506601230044706,0.06086430090477008,True,0.023404380334146564,0.00707407319994485,0.00024902436420379715,0.024672602404558843,0.051640080688628985,0.0005337044198065214,0.001641468574705548,0.34742669466581183,0.0014813905704593733,0.00015674425700302756,0.010260438823037362,False,-0.5253954040656199
8421,1024,"[2675, 347, 1114, 4265]",5,0.44883960649673105,128,512,512,rmsprop,0.005493648866384528,True,0.0002474215461112228,0.0028095202981794506,0.00016199639614114606,0.6647993058353451,False,0.015593490561553172,0.013554638034376116,0.12790144010830556,0.011124736020371825,0.01761602770353965,0.0013078894831047687,0.0028711919766276303,0.0006368823011161284,0.0007372140050543023,0.02060294878246563,0.06223913081576189,False,-0.09638860860931354
8421,1024,"[3454, 563]",6,0.20712142036618994,256,512,512,adamax,0.00914286922624443,True,0.005328686934895454,0.0009180242676678645,0.4741844436313905,0.13551248266485857,True,0.0014072562830036105,0.2946886171862165,0.12066545354194196,0.019105744507783948,0.3294448799209571,0.00012309965328778156,0.2648540378089652,0.0013338592748708522,0.0036884020050188867,0.0023955357296737674,0.24704782157181845,False,0.09088560689663003
8421,1024,"[1965, 2576, 1086]",4,0.22993489446145696,512,512,512,adamax,0.00025648575969079647,True,0.05744486766949018,0.000298120624937334,0.020416594880592547,0.049264092842667334,False,0.015519980000611893,0.031654943885279896,0.020315418243674645,0.08577114442856634,0.17088686160916816,0.1558140731414038,0.7024612176849244,0.00016503814878195393,0.00014927396747344522,0.38766475838432624,0.5066965863896821,False,-0.23247687604133035
8421,1024,"[3229, 4884, 564, 379]",5,0.011482073016110839,64,512,512,adam,0.003331556928004971,False,0.007225064009120484,0.13431093351946363,0.11118244843826866,0.07928416498177834,False,0.0035865536456958103,0.0009693078226246894,0.35178528527583997,0.00012912714307613645,0.011091782815182354,0.5636788331378406,0.00017381797737961666,0.08190481607122937,0.057696491260165204,0.014541729656976888,0.050409317171595795,True,-0.5138299623279968
8421,1024,"[831, 4662, 512]",3,0.16043050478446794,256,512,512,adamax,0.0010759303015834484,True,0.0010855993214183531,0.021299007661062783,0.00010393342951127581,0.0004840049948269356,True,0.01578404831036044,0.7624562691239655,0.0006073715183100902,0.6636770701699548,0.43006843360351626,0.028210113705588773,0.10585155952867242,0.0010327182094002209,0.04429394603929253,0.00024907512476082436,0.00033016177753495264,True,0.19219928071483236
8421,1024,"[1069, 1598]",3,0.03810696312229867,512,512,512,sgd,0.00016139262715475923,False,0.004956015574914735,0.00021989945722244864,0.00012906274243338302,0.00029875234965950497,True,0.00039029853060262214,0.05589671557539463,0.3180121591778725,0.7000761206108597,0.008980139393795758,0.16695182569188535,0.0005032935804048789,0.07549954708569426,0.02642545789413868,0.08512069014097573,0.160614872063068,True,-0.3643461063458228
8421,1024,[3179],8,0.2527016144967959,32,512,512,sgd,0.0031729777008519346,False,0.0008059026220876534,0.00010736692772493827,0.11317731883977777,0.0010432156965290808,False,0.3775799878837588,0.09256705927816226,0.3814307328551596,0.01572910599039813,0.00013576077025666372,0.0018095773105094512,0.0036871403428827593,0.2813524262592588,0.6172527402113381,0.00010306386947826329,0.006678460558812385,False,-0.21031683973197374
8421,1024,[840],8,0.3064824527044075,512,512,512,adamax,0.00029880669339446493,False,0.07036357537437919,0.00018133215836286826,0.002797514099938511,0.9121090650132702,False,0.4165624070651696,0.001019748736078739,0.0020517047788310527,0.1780875341260896,0.0028333335127658983,0.005409053514950564,0.10343376073615922,0.001478248525179659,0.09880325711355378,0.00034760748575386925,0.02600343763024066,False,0.013470259297020963
8421,1024,"[634, 2886, 2828, 4472]",8,0.25438802940493416,256,512,512,adadelta,0.2731394079407773,False,0.0038077503741166274,0.2910650097021815,0.0006005499213262108,0.00030147753431683473,True,0.00030916780578633013,0.00023916997714569112,0.019106534891352278,0.00010885707716806693,0.5123029777543956,0.14061941350614335,0.005968327359612847,0.9489028290553031,0.045711715631238055,0.0025982673922910877,0.00012509248217497666,False,-0.477945717340571
8421,1024,"[1778, 4627, 3866]",4,0.15797896461169383,256,512,512,sgd,0.5384653556373372,False,0.04138277675123183,0.0025963076351487083,0.009491632527282589,0.0003239239762252288,False,0.002926613018212115,0.0021559018911087324,0.16545588180237122,0.20059693034112747,0.07570085274160773,0.0002552986970155455,0.0005219818746234772,0.0006373472313523634,0.8154590143381083,0.0010223199787156869,0.05517917942789395,True,0.09448998634598889
